Fecha, Hora, Zona de Carga, Precio Zonal ($/MWh), Componente energia ($/MWh), Componente perdidas ($/MWh), Componente Congestion ($/MWh),,
07/04/2025,12,SAN JUAN DEL RIO,722.38,682.88,17.76,21.74,0,1
07/04/2025,13,SAN JUAN DEL RIO,885.21,831.73,17.7,35.78,0,1
07/04/2025,14,SAN JUAN DEL RIO,829.3,787.08,16.39,25.82,0,1
07/04/2025,15,SAN JUAN DEL RIO,941.97,876.54,19.2,46.23,0,1
07/04/2025,16,SAN JUAN DEL RIO,983.91,909.6,20.72,53.59,0,1
07/04/2025,17,SAN JUAN DEL RIO,1018.97,955.18,21.36,42.43,0,1
07/04/2025,18,SAN JUAN DEL RIO,929.35,914.89,14.53,-0.07,0,1
07/04/2025,19,SAN JUAN DEL RIO,800.34,785.95,14.44,-0.05,0,1
07/04/2025,20,SAN JUAN DEL RIO,972.65,953.78,18.94,-0.06,0,1
07/04/2025,21,SAN JUAN DEL RIO,1124.97,1104.51,20.51,-0.05,0,1
07/04/2025,22,SAN JUAN DEL RIO,844.42,834.83,9.64,-0.06,0,1
07/04/2025,23,SAN JUAN DEL RIO,746.13,736.59,9.57,-0.04,0,1
07/04/2025,24,SAN JUAN DEL RIO,943.48,919.3,24.23,-0.05,0,1
07/04/2025,1,SAN LUIS POTOSI,682.36,687.75,-5.01,-0.39,0,1
07/04/2025,2,SAN LUIS POTOSI,693.92,697.22,-2.82,-0.48,0,1
07/04/2025,3,SAN LUIS POTOSI,694.08,697.5,-2.95,-0.48,0,1
07/04/2025,4,SAN LUIS POTOSI,667.95,670.24,-1.84,-0.45,0,1
07/04/2025,5,SAN LUIS POTOSI,659.08,660.06,-0.54,-0.43,0,1
07/04/2025,6,SAN LUIS POTOSI,697.15,696.44,1.21,-0.5,0,1
07/04/2025,7,SAN LUIS POTOSI,717.8,713.2,5.13,-0.53,0,1
07/04/2025,8,SAN LUIS POTOSI,670.13,699.54,4.84,-34.25,0,1
07/04/2025,9,SAN LUIS POTOSI,683.86,745.39,-1.6,-59.94,0,1
07/04/2025,10,SAN LUIS POTOSI,706.27,789.35,-5.03,-78.04,0,1
07/04/2025,11,SAN LUIS POTOSI,691.75,769.75,-6.24,-71.75,0,1
07/04/2025,12,SAN LUIS POTOSI,617.79,682.88,-6.19,-58.9,0,1
07/04/2025,13,SAN LUIS POTOSI,722.86,831.73,-8.05,-100.82,0,1
07/04/2025,14,SAN LUIS POTOSI,706.12,787.08,-7.95,-73.01,0,1
07/04/2025,15,SAN LUIS POTOSI,739.77,876.54,-6.02,-130.75,0,1
07/04/2025,16,SAN LUIS POTOSI,753.84,909.6,-5.88,-149.88,0,1
07/04/2025,17,SAN LUIS POTOSI,832.23,955.18,-4.09,-118.86,0,1
07/04/2025,18,SAN LUIS POTOSI,905.41,914.89,-8.71,-0.77,0,1
07/04/2025,19,SAN LUIS POTOSI,782.62,785.95,-2.72,-0.61,0,1
07/04/2025,20,SAN LUIS POTOSI,950.99,953.78,-2.1,-0.69,0,1
07/04/2025,21,SAN LUIS POTOSI,1100.98,1104.51,-2.97,-0.55,0,1
07/04/2025,22,SAN LUIS POTOSI,837.01,834.83,2.84,-0.66,0,1
07/04/2025,23,SAN LUIS POTOSI,739.21,736.59,3.02,-0.4,0,1
07/04/2025,24,SAN LUIS POTOSI,919.64,919.3,0.91,-0.57,0,1
07/04/2025,1,SAN MARTIN,734.7,687.75,47.16,-0.21,0,1
07/04/2025,2,SAN MARTIN,745.34,697.22,48.38,-0.26,0,1
07/04/2025,3,SAN MARTIN,744.48,697.5,47.24,-0.26,0,1
07/04/2025,4,SAN MARTIN,712,670.24,42,-0.24,0,1
07/04/2025,5,SAN MARTIN,697.85,660.06,38.03,-0.24,0,1
07/04/2025,6,SAN MARTIN,733.62,696.44,37.44,-0.27,0,1
07/04/2025,7,SAN MARTIN,745.92,713.2,33.01,-0.29,0,1
07/04/2025,8,SAN MARTIN,774.71,699.54,23.55,51.62,0,1
07/04/2025,9,SAN MARTIN,865.57,745.39,28.89,91.29,0,1
07/04/2025,10,SAN MARTIN,944.26,789.35,34.31,120.61,0,1
07/04/2025,11,SAN MARTIN,919.5,769.75,35.6,114.14,0,1
07/04/2025,12,SAN MARTIN,807.49,682.88,30.01,94.6,0,1
07/04/2025,13,SAN MARTIN,1025.88,831.73,39.28,154.87,0,1
07/04/2025,14,SAN MARTIN,932.6,787.08,33.79,111.73,0,1
07/04/2025,15,SAN MARTIN,1115.73,876.54,39.2,199.99,0,1
07/04/2025,16,SAN MARTIN,1179.91,909.6,38.12,232.19,0,1
07/04/2025,17,SAN MARTIN,1174.56,955.18,35.5,183.88,0,1
07/04/2025,18,SAN MARTIN,965.51,914.89,51.03,-0.41,0,1
07/04/2025,19,SAN MARTIN,830.73,785.95,45.11,-0.33,0,1
07/04/2025,20,SAN MARTIN,1004.64,953.78,51.24,-0.37,0,1
07/04/2025,21,SAN MARTIN,1158.76,1104.51,54.55,-0.3,0,1
07/04/2025,22,SAN MARTIN,863.76,834.83,29.28,-0.36,0,1
07/04/2025,23,SAN MARTIN,763.99,736.59,27.62,-0.22,0,1
07/04/2025,24,SAN MARTIN,960.42,919.3,41.43,-0.31,0,1
07/04/2025,1,TAMPICO,652.43,687.75,-33.84,-1.48,0,1
07/04/2025,2,TAMPICO,663.13,697.22,-32.29,-1.8,0,1
07/04/2025,3,TAMPICO,662.76,697.5,-32.93,-1.81,0,1
07/04/2025,4,TAMPICO,637.98,670.24,-30.56,-1.7,0,1
07/04/2025,5,TAMPICO,629.17,660.06,-29.24,-1.65,0,1
07/04/2025,6,TAMPICO,662.76,696.44,-31.81,-1.88,0,1
07/04/2025,7,TAMPICO,679.93,713.2,-31.27,-2,0,1
07/04/2025,8,TAMPICO,585.07,699.54,-27.14,-87.33,0,1
07/04/2025,9,TAMPICO,566.26,745.39,-26.36,-152.78,0,1
07/04/2025,10,TAMPICO,567.68,789.35,-24.67,-196.99,0,1
07/04/2025,11,TAMPICO,568.86,769.75,-23.17,-177.72,0,1
07/04/2025,12,TAMPICO,516.2,682.88,-21.63,-145.05,0,1
07/04/2025,13,TAMPICO,552.78,831.73,-23.76,-255.18,0,1
07/04/2025,14,TAMPICO,577.2,787.08,-24.92,-184.96,0,1
07/04/2025,15,TAMPICO,519.69,876.54,-25.55,-331.29,0,1
07/04/2025,16,TAMPICO,503.65,909.6,-27.72,-378.23,0,1
07/04/2025,17,TAMPICO,624.43,955.18,-31.37,-299.38,0,1
07/04/2025,18,TAMPICO,872.46,914.89,-39.52,-2.91,0,1
07/04/2025,19,TAMPICO,748.91,785.95,-34.72,-2.32,0,1
07/04/2025,20,TAMPICO,904.76,953.78,-46.42,-2.59,0,1
07/04/2025,21,TAMPICO,1047.1,1104.51,-55.32,-2.09,0,1
07/04/2025,22,TAMPICO,792.53,834.83,-39.79,-2.51,0,1
07/04/2025,23,TAMPICO,704.18,736.59,-30.89,-1.52,0,1
07/04/2025,24,TAMPICO,877.6,919.3,-39.55,-2.15,0,1
07/04/2025,1,TAPACHULA,821.18,687.75,133.64,-0.21,0,1
07/04/2025,2,TAPACHULA,840.28,697.22,143.32,-0.26,0,1
07/04/2025,3,TAPACHULA,839.35,697.5,142.11,-0.26,0,1
07/04/2025,4,TAPACHULA,795.5,670.24,125.5,-0.24,0,1
07/04/2025,5,TAPACHULA,774.46,660.06,114.64,-0.24,0,1
07/04/2025,6,TAPACHULA,804.27,696.44,108.09,-0.27,0,1
07/04/2025,7,TAPACHULA,804.65,713.2,91.74,-0.29,0,1
07/04/2025,8,TAPACHULA,807.2,699.54,54.99,52.68,0,1
07/04/2025,9,TAPACHULA,887.83,745.39,49.29,93.15,0,1
07/04/2025,10,TAPACHULA,984.31,789.35,71.9,123.06,0,1
07/04/2025,11,TAPACHULA,961.61,769.75,75.4,116.46,0,1
07/04/2025,12,TAPACHULA,834.1,682.88,54.71,96.51,0,1
07/04/2025,13,TAPACHULA,1060.78,831.73,71.03,158.02,0,1
07/04/2025,14,TAPACHULA,954.99,787.08,53.91,114,0,1
07/04/2025,15,TAPACHULA,1146.71,876.54,66.12,204.05,0,1
07/04/2025,16,TAPACHULA,1210.94,909.6,64.42,236.91,0,1
07/04/2025,17,TAPACHULA,1188.76,955.18,45.97,187.62,0,1
07/04/2025,18,TAPACHULA,1021.67,914.89,107.2,-0.42,0,1
07/04/2025,19,TAPACHULA,888.43,785.95,102.82,-0.34,0,1
07/04/2025,20,TAPACHULA,1059.18,953.78,105.78,-0.38,0,1
07/04/2025,21,TAPACHULA,1210.16,1104.51,105.96,-0.3,0,1
07/04/2025,22,TAPACHULA,883.15,834.83,48.68,-0.36,0,1
07/04/2025,23,TAPACHULA,791.66,736.59,55.3,-0.22,0,1
07/04/2025,24,TAPACHULA,1025.67,919.3,106.68,-0.31,0,1
07/04/2025,1,TECAMACHALCO,747.32,687.75,59.81,-0.24,0,1
07/04/2025,2,TECAMACHALCO,759.01,697.22,62.08,-0.29,0,1
07/04/2025,3,TECAMACHALCO,757.44,697.5,60.24,-0.29,0,1
07/04/2025,4,TECAMACHALCO,723.5,670.24,53.54,-0.27,0,1
07/04/2025,5,TECAMACHALCO,708.52,660.06,48.73,-0.26,0,1
07/04/2025,6,TECAMACHALCO,744.1,696.44,47.96,-0.3,0,1
07/04/2025,7,TECAMACHALCO,756.6,713.2,43.73,-0.33,0,1
07/04/2025,8,TECAMACHALCO,787.4,699.54,33.67,54.19,0,1
07/04/2025,9,TECAMACHALCO,881.54,745.39,40.02,96.13,0,1
07/04/2025,10,TECAMACHALCO,964.09,789.35,47.17,127.57,0,1
07/04/2025,11,TECAMACHALCO,937.64,769.75,47.04,120.85,0,1
07/04/2025,12,TECAMACHALCO,822.25,682.88,39.26,100.11,0,1
07/04/2025,13,TECAMACHALCO,1046,831.73,50.38,163.89,0,1
07/04/2025,14,TECAMACHALCO,948.77,787.08,43.45,118.24,0,1
07/04/2025,15,TECAMACHALCO,1139.01,876.54,51.11,211.37,0,1
07/04/2025,16,TECAMACHALCO,1205.4,909.6,50.58,245.22,0,1
07/04/2025,17,TECAMACHALCO,1196.59,955.18,47.36,194.05,0,1
07/04/2025,18,TECAMACHALCO,979.91,914.89,65.5,-0.48,0,1
07/04/2025,19,TECAMACHALCO,844.14,785.95,58.58,-0.38,0,1
07/04/2025,20,TECAMACHALCO,1020.8,953.78,67.46,-0.43,0,1
07/04/2025,21,TECAMACHALCO,1175.78,1104.51,71.62,-0.34,0,1
07/04/2025,22,TECAMACHALCO,873.71,834.83,39.29,-0.41,0,1
07/04/2025,23,TECAMACHALCO,773.24,736.59,36.9,-0.25,0,1
07/04/2025,24,TECAMACHALCO,972.58,919.3,53.64,-0.35,0,1
07/04/2025,1,TEHUACAN,768.19,687.75,80.66,-0.22,0,1
07/04/2025,2,TEHUACAN,779.79,697.22,82.84,-0.27,0,1
07/04/2025,3,TEHUACAN,777.73,697.5,80.5,-0.27,0,1
07/04/2025,4,TEHUACAN,742.01,670.24,72.03,-0.25,0,1
07/04/2025,5,TEHUACAN,726.16,660.06,66.35,-0.25,0,1
07/04/2025,6,TEHUACAN,762.37,696.44,66.21,-0.28,0,1
07/04/2025,7,TEHUACAN,775.01,713.2,62.11,-0.3,0,1
07/04/2025,8,TEHUACAN,802.71,699.54,50.11,53.07,0,1
07/04/2025,9,TEHUACAN,897.93,745.39,58.69,93.85,0,1
07/04/2025,10,TEHUACAN,982.31,789.35,68.97,124,0,1
07/04/2025,11,TEHUACAN,957.47,769.75,70.35,117.38,0,1
07/04/2025,12,TEHUACAN,839.98,682.88,59.83,97.28,0,1
07/04/2025,13,TEHUACAN,1065.02,831.73,74.06,159.23,0,1
07/04/2025,14,TEHUACAN,965.78,787.08,63.82,114.87,0,1
07/04/2025,15,TEHUACAN,1156.64,876.54,74.49,205.61,0,1
07/04/2025,16,TEHUACAN,1222.61,909.6,74.26,238.74,0,1
07/04/2025,17,TEHUACAN,1215.29,955.18,71.04,189.07,0,1
07/04/2025,18,TEHUACAN,1005.55,914.89,91.09,-0.43,0,1
07/04/2025,19,TEHUACAN,866.06,785.95,80.46,-0.35,0,1
07/04/2025,20,TEHUACAN,1048.25,953.78,94.86,-0.39,0,1
07/04/2025,21,TEHUACAN,1205.14,1104.51,100.95,-0.31,0,1
07/04/2025,22,TEHUACAN,893.11,834.83,58.65,-0.38,0,1
07/04/2025,23,TEHUACAN,789.91,736.59,53.55,-0.23,0,1
07/04/2025,24,TEHUACAN,995.8,919.3,76.82,-0.32,0,1
07/04/2025,1,TEHUANTEPEC,773.42,687.75,85.87,-0.21,0,1
07/04/2025,2,TEHUANTEPEC,785.25,697.22,88.28,-0.25,0,1
07/04/2025,3,TEHUANTEPEC,779.85,697.5,82.61,-0.25,0,1
07/04/2025,4,TEHUANTEPEC,736.9,670.24,66.9,-0.24,0,1
07/04/2025,5,TEHUANTEPEC,715.8,660.06,55.98,-0.23,0,1
07/04/2025,6,TEHUANTEPEC,742.28,696.44,46.1,-0.26,0,1
07/04/2025,7,TEHUANTEPEC,741.06,713.2,28.14,-0.29,0,1
07/04/2025,8,TEHUANTEPEC,752.75,699.54,0.65,52.56,0,1
07/04/2025,9,TEHUANTEPEC,831.28,745.39,-7.01,92.9,0,1
07/04/2025,10,TEHUANTEPEC,915.39,789.35,3.32,122.73,0,1
07/04/2025,11,TEHUANTEPEC,895.11,769.75,9.23,116.13,0,1
07/04/2025,12,TEHUANTEPEC,780.87,682.88,1.76,96.23,0,1
07/04/2025,13,TEHUANTEPEC,997.67,831.73,8.35,157.59,0,1
07/04/2025,14,TEHUANTEPEC,899.81,787.08,-0.97,113.7,0,1
07/04/2025,15,TEHUANTEPEC,1087.75,876.54,7.7,203.51,0,1
07/04/2025,16,TEHUANTEPEC,1148.6,909.6,2.76,236.24,0,1
07/04/2025,17,TEHUANTEPEC,1129.43,955.18,-12.84,187.09,0,1
07/04/2025,18,TEHUANTEPEC,949.73,914.89,35.25,-0.41,0,1
07/04/2025,19,TEHUANTEPEC,824.3,785.95,38.68,-0.33,0,1
07/04/2025,20,TEHUANTEPEC,985.23,953.78,31.83,-0.37,0,1
07/04/2025,21,TEHUANTEPEC,1131.07,1104.51,26.87,-0.3,0,1
07/04/2025,22,TEHUANTEPEC,832.55,834.83,-1.93,-0.36,0,1
07/04/2025,23,TEHUANTEPEC,743.25,736.59,6.88,-0.22,0,1
07/04/2025,24,TEHUANTEPEC,953.03,919.3,34.04,-0.31,0,1
07/04/2025,1,TEPIC VALLARTA,684.85,687.75,-9.84,6.94,0,1
07/04/2025,2,TEPIC VALLARTA,693.89,697.22,-11.78,8.45,0,1
07/04/2025,3,TEPIC VALLARTA,695.3,697.5,-10.69,8.49,0,1
07/04/2025,4,TEPIC VALLARTA,670.36,670.24,-7.83,7.96,0,1
07/04/2025,5,TEPIC VALLARTA,661.45,660.06,-6.34,7.73,0,1
07/04/2025,6,TEPIC VALLARTA,697.75,696.44,-7.51,8.82,0,1
07/04/2025,7,TEPIC VALLARTA,721.51,713.2,-1.09,9.4,0,1
07/04/2025,8,TEPIC VALLARTA,691.62,699.54,0.44,-8.36,0,1
07/04/2025,9,TEPIC VALLARTA,718.46,745.39,-4.21,-22.72,0,1
07/04/2025,10,TEPIC VALLARTA,734.53,789.35,-9.33,-45.49,0,1
07/04/2025,11,TEPIC VALLARTA,689.95,769.75,-7.7,-72.1,0,1
07/04/2025,12,TEPIC VALLARTA,608.92,682.88,-6.32,-67.63,0,1
07/04/2025,13,TEPIC VALLARTA,766.86,831.73,-13.14,-51.73,0,1
07/04/2025,14,TEPIC VALLARTA,742.34,787.08,-10.79,-33.96,0,1
07/04/2025,15,TEPIC VALLARTA,806.34,876.54,-9.46,-60.73,0,1
07/04/2025,16,TEPIC VALLARTA,807.45,909.6,-4.84,-97.31,0,1
07/04/2025,17,TEPIC VALLARTA,882.13,955.18,3.24,-76.28,0,1
07/04/2025,18,TEPIC VALLARTA,925,914.89,-3.56,13.67,0,1
07/04/2025,19,TEPIC VALLARTA,768.58,785.95,-28.22,10.85,0,1
07/04/2025,20,TEPIC VALLARTA,924.31,953.78,-41.62,12.15,0,1
07/04/2025,21,TEPIC VALLARTA,1081.98,1104.51,-32.31,9.78,0,1
07/04/2025,22,TEPIC VALLARTA,863.07,834.83,16.49,11.75,0,1
07/04/2025,23,TEPIC VALLARTA,757.18,736.59,13.49,7.1,0,1
07/04/2025,24,TEPIC VALLARTA,935.25,919.3,5.88,10.07,0,1
07/04/2025,1,TEZIUTLAN,719.9,687.75,32.6,-0.45,0,1
07/04/2025,2,TEZIUTLAN,731.34,697.22,34.67,-0.54,0,1
07/04/2025,3,TEZIUTLAN,729.94,697.5,32.99,-0.55,0,1
07/04/2025,4,TEZIUTLAN,698.8,670.24,29.07,-0.51,0,1
07/04/2025,5,TEZIUTLAN,685.53,660.06,25.98,-0.5,0,1
07/04/2025,6,TEZIUTLAN,721.71,696.44,25.84,-0.57,0,1
07/04/2025,7,TEZIUTLAN,737.53,713.2,24.93,-0.6,0,1
07/04/2025,8,TEZIUTLAN,787.41,699.54,18.49,69.38,0,1
07/04/2025,9,TEZIUTLAN,889.24,745.39,21.02,122.83,0,1
07/04/2025,10,TEZIUTLAN,975.54,789.35,23.56,162.64,0,1
07/04/2025,11,TEZIUTLAN,942.23,769.75,17.92,154.56,0,1
07/04/2025,12,TEZIUTLAN,824.98,682.88,13.81,128.3,0,1
07/04/2025,13,TEZIUTLAN,1061.99,831.73,21.38,208.88,0,1
07/04/2025,14,TEZIUTLAN,956.54,787.08,18.8,150.66,0,1
07/04/2025,15,TEZIUTLAN,1171.04,876.54,24.82,269.69,0,1
07/04/2025,16,TEZIUTLAN,1248.29,909.6,25.01,313.67,0,1
07/04/2025,17,TEZIUTLAN,1228.33,955.18,24.78,248.38,0,1
07/04/2025,18,TEZIUTLAN,952.65,914.89,38.63,-0.87,0,1
07/04/2025,19,TEZIUTLAN,821.07,785.95,35.82,-0.69,0,1
07/04/2025,20,TEZIUTLAN,995.01,953.78,42.01,-0.78,0,1
07/04/2025,21,TEZIUTLAN,1149.49,1104.51,45.61,-0.63,0,1
07/04/2025,22,TEZIUTLAN,858.68,834.83,24.6,-0.76,0,1
07/04/2025,23,TEZIUTLAN,762.04,736.59,25.91,-0.46,0,1
07/04/2025,24,TEZIUTLAN,953.47,919.3,34.82,-0.65,0,1
07/04/2025,1,TICUL,877.23,687.75,189.69,-0.21,0,1
07/04/2025,2,TICUL,887.95,697.22,190.99,-0.26,0,1
07/04/2025,3,TICUL,880.86,697.5,183.62,-0.26,0,1
07/04/2025,4,TICUL,827.56,670.24,157.56,-0.24,0,1
07/04/2025,5,TICUL,804.64,660.06,144.82,-0.24,0,1
07/04/2025,6,TICUL,829.63,696.44,133.45,-0.27,0,1
07/04/2025,7,TICUL,817.17,713.2,104.26,-0.29,0,1
07/04/2025,8,TICUL,822.33,699.54,70.1,52.69,0,1
07/04/2025,9,TICUL,906.9,745.39,68.33,93.17,0,1
07/04/2025,10,TICUL,993.85,789.35,81.41,123.09,0,1
07/04/2025,11,TICUL,973.15,769.75,86.91,116.49,0,1
07/04/2025,12,TICUL,855.26,682.88,75.84,96.54,0,1
07/04/2025,13,TICUL,1087.04,831.73,97.25,158.06,0,1
07/04/2025,14,TICUL,993.57,787.08,92.46,114.04,0,1
07/04/2025,15,TICUL,1195.95,876.54,115.3,204.11,0,1
07/04/2025,16,TICUL,1262.45,909.6,115.88,236.97,0,1
07/04/2025,17,TICUL,1252.21,955.18,109.36,187.67,0,1
07/04/2025,18,TICUL,1080.2,914.89,165.73,-0.42,0,1
07/04/2025,19,TICUL,942.15,785.95,156.53,-0.34,0,1
07/04/2025,20,TICUL,1121.27,953.78,167.87,-0.38,0,1
07/04/2025,21,TICUL,1278.65,1104.51,174.45,-0.3,0,1
07/04/2025,22,TICUL,930.34,834.83,95.87,-0.36,0,1
07/04/2025,23,TICUL,830.23,736.59,93.87,-0.22,0,1
07/04/2025,24,TICUL,1065.74,919.3,146.75,-0.31,0,1
07/04/2025,1,TLAXCALA,733.32,687.75,45.81,-0.24,0,1
07/04/2025,2,TLAXCALA,744.66,697.22,47.74,-0.3,0,1
07/04/2025,3,TLAXCALA,743.44,697.5,46.24,-0.3,0,1
07/04/2025,4,TLAXCALA,711.08,670.24,41.12,-0.28,0,1
07/04/2025,5,TLAXCALA,696.98,660.06,37.19,-0.27,0,1
07/04/2025,6,TLAXCALA,733.09,696.44,36.95,-0.31,0,1
07/04/2025,7,TLAXCALA,746.41,713.2,33.54,-0.33,0,1
07/04/2025,8,TLAXCALA,777.61,699.54,24.29,53.79,0,1
07/04/2025,9,TLAXCALA,869.11,745.39,28.54,95.17,0,1
07/04/2025,10,TLAXCALA,948.31,789.35,33.18,125.79,0,1
07/04/2025,11,TLAXCALA,920.58,769.75,31.7,119.13,0,1
07/04/2025,12,TLAXCALA,808.11,682.88,26.5,98.73,0,1
07/04/2025,13,TLAXCALA,1028.32,831.73,35.13,161.46,0,1
07/04/2025,14,TLAXCALA,933.85,787.08,30.29,116.48,0,1
07/04/2025,15,TLAXCALA,1121.5,876.54,36.48,208.48,0,1
07/04/2025,16,TLAXCALA,1188.03,909.6,36.34,242.09,0,1
07/04/2025,17,TLAXCALA,1181.73,955.18,34.88,191.68,0,1
07/04/2025,18,TLAXCALA,965.47,914.89,51.05,-0.48,0,1
07/04/2025,19,TLAXCALA,832.44,785.95,46.87,-0.38,0,1
07/04/2025,20,TLAXCALA,1007.83,953.78,54.48,-0.43,0,1
07/04/2025,21,TLAXCALA,1162.99,1104.51,58.83,-0.34,0,1
07/04/2025,22,TLAXCALA,867.19,834.83,32.76,-0.41,0,1
07/04/2025,23,TLAXCALA,767,736.59,30.66,-0.25,0,1
07/04/2025,24,TLAXCALA,962.49,919.3,43.54,-0.35,0,1
07/04/2025,1,TUXTLA,794.27,687.75,106.73,-0.21,0,1
07/04/2025,2,TUXTLA,813.26,697.22,116.29,-0.26,0,1
07/04/2025,3,TUXTLA,813.35,697.5,116.11,-0.26,0,1
07/04/2025,4,TUXTLA,771.04,670.24,101.04,-0.24,0,1
07/04/2025,5,TUXTLA,750.98,660.06,91.16,-0.24,0,1
07/04/2025,6,TUXTLA,779.92,696.44,83.75,-0.27,0,1
07/04/2025,7,TUXTLA,780.48,713.2,67.57,-0.29,0,1
07/04/2025,8,TUXTLA,783.45,699.54,31.23,52.68,0,1
07/04/2025,9,TUXTLA,864.45,745.39,25.9,93.15,0,1
07/04/2025,10,TUXTLA,954.43,789.35,42.02,123.07,0,1
07/04/2025,11,TUXTLA,933.21,769.75,46.99,116.47,0,1
07/04/2025,12,TUXTLA,811.22,682.88,31.82,96.52,0,1
07/04/2025,13,TUXTLA,1032.26,831.73,42.5,158.03,0,1
07/04/2025,14,TUXTLA,927.22,787.08,26.13,114.01,0,1
07/04/2025,15,TUXTLA,1115.51,876.54,34.9,204.07,0,1
07/04/2025,16,TUXTLA,1178.54,909.6,32.01,236.93,0,1
07/04/2025,17,TUXTLA,1154.53,955.18,11.72,187.63,0,1
07/04/2025,18,TUXTLA,989.61,914.89,75.14,-0.42,0,1
07/04/2025,19,TUXTLA,859.17,785.95,73.56,-0.34,0,1
07/04/2025,20,TUXTLA,1021.35,953.78,67.95,-0.38,0,1
07/04/2025,21,TUXTLA,1165.53,1104.51,61.33,-0.3,0,1
07/04/2025,22,TUXTLA,849.13,834.83,14.66,-0.36,0,1
07/04/2025,23,TUXTLA,763.24,736.59,26.87,-0.22,0,1
07/04/2025,24,TUXTLA,993.34,919.3,74.35,-0.31,0,1
07/04/2025,1,URUAPAN,711.99,687.75,23.15,1.09,0,1
07/04/2025,2,URUAPAN,719.1,697.22,20.55,1.33,0,1
07/04/2025,3,URUAPAN,720.56,697.5,21.73,1.33,0,1
07/04/2025,4,URUAPAN,692.19,670.24,20.71,1.25,0,1
07/04/2025,5,URUAPAN,681.79,660.06,20.52,1.21,0,1
07/04/2025,6,URUAPAN,720.47,696.44,22.64,1.39,0,1
07/04/2025,7,URUAPAN,740.47,713.2,25.79,1.48,0,1
07/04/2025,8,URUAPAN,727.06,699.54,27.23,0.29,0,1
07/04/2025,9,URUAPAN,776.46,745.39,31.82,-0.75,0,1
07/04/2025,10,URUAPAN,817.48,789.35,31.7,-3.56,0,1
07/04/2025,11,URUAPAN,793.1,769.75,31.46,-8.12,0,1
07/04/2025,12,URUAPAN,702.16,682.88,27.27,-7.99,0,1
07/04/2025,13,URUAPAN,864.11,831.73,35.8,-3.43,0,1
07/04/2025,14,URUAPAN,820,787.08,34.85,-1.93,0,1
07/04/2025,15,URUAPAN,913.91,876.54,40.76,-3.39,0,1
07/04/2025,16,URUAPAN,946.4,909.6,45.12,-8.33,0,1
07/04/2025,17,URUAPAN,997.63,955.18,48.96,-6.52,0,1
07/04/2025,18,URUAPAN,964.69,914.89,47.66,2.15,0,1
07/04/2025,19,URUAPAN,823.79,785.95,36.13,1.71,0,1
07/04/2025,20,URUAPAN,1000.37,953.78,44.69,1.91,0,1
07/04/2025,21,URUAPAN,1161.61,1104.51,55.57,1.54,0,1
07/04/2025,22,URUAPAN,884.21,834.83,47.53,1.85,0,1
07/04/2025,23,URUAPAN,776.53,736.59,38.83,1.12,0,1
07/04/2025,24,URUAPAN,962.9,919.3,42.03,1.58,0,1
07/04/2025,1,VDM CENTRO,728.47,687.75,40.83,-0.12,0,1
07/04/2025,2,VDM CENTRO,737.94,697.22,40.87,-0.14,0,1
07/04/2025,3,VDM CENTRO,737.15,697.5,39.79,-0.14,0,1
07/04/2025,4,VDM CENTRO,705.74,670.24,35.63,-0.13,0,1
07/04/2025,5,VDM CENTRO,692.95,660.06,33.03,-0.13,0,1
07/04/2025,6,VDM CENTRO,730.51,696.44,34.21,-0.15,0,1
07/04/2025,7,VDM CENTRO,745.43,713.2,32.39,-0.16,0,1
07/04/2025,8,VDM CENTRO,769.87,699.54,26.43,43.9,0,1
07/04/2025,9,VDM CENTRO,855.18,745.39,32.23,77.56,0,1
07/04/2025,10,VDM CENTRO,928.79,789.35,37.12,102.33,0,1
07/04/2025,11,VDM CENTRO,904.89,769.75,38.57,96.57,0,1
07/04/2025,12,VDM CENTRO,796.73,682.88,33.9,79.96,0,1
07/04/2025,13,VDM CENTRO,1006.61,831.73,43.43,131.44,0,1
07/04/2025,14,VDM CENTRO,920.78,787.08,38.83,94.86,0,1
07/04/2025,15,VDM CENTRO,1091.87,876.54,45.54,169.79,0,1
07/04/2025,16,VDM CENTRO,1153.12,909.6,46.66,196.85,0,1
07/04/2025,17,VDM CENTRO,1157.26,955.18,46.17,155.91,0,1
07/04/2025,18,VDM CENTRO,970.23,914.89,55.57,-0.23,0,1
07/04/2025,19,VDM CENTRO,833.45,785.95,47.69,-0.18,0,1
07/04/2025,20,VDM CENTRO,1010.68,953.78,57.11,-0.21,0,1
07/04/2025,21,VDM CENTRO,1167.65,1104.51,63.32,-0.17,0,1
07/04/2025,22,VDM CENTRO,872.9,834.83,38.27,-0.2,0,1
07/04/2025,23,VDM CENTRO,770.43,736.59,33.97,-0.12,0,1
07/04/2025,24,VDM CENTRO,963.4,919.3,44.27,-0.17,0,1
07/04/2025,1,VDM NORTE,726.2,687.75,38.57,-0.12,0,1
07/04/2025,2,VDM NORTE,735.74,697.22,38.66,-0.14,0,1
07/04/2025,3,VDM NORTE,735.03,697.5,37.67,-0.14,0,1
07/04/2025,4,VDM NORTE,703.83,670.24,33.73,-0.14,0,1
07/04/2025,5,VDM NORTE,691.27,660.06,31.34,-0.13,0,1
07/04/2025,6,VDM NORTE,728.69,696.44,32.4,-0.15,0,1
07/04/2025,7,VDM NORTE,743.31,713.2,30.26,-0.16,0,1
07/04/2025,8,VDM NORTE,767.32,699.54,24.59,43.19,0,1
