Centro Nacional de Control de Energia
Precios de Energia en Nodos Distribuidos del MDA
Sistema Interconectado Nacional
Reporte Mensual
Mes de Septiembre de 2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/Octubre/2020 08:00:06 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Fecha,Hora,Zona de Carga,Precio Zonal  ($/MWh),Componente energia  ($/MWh),Componente perdidas  ($/MWh),Componente Congestion  ($/MWh),
2020-09-01,13,CENTRO ORIENTE,598.59,584.21,23,-8.61
2020-09-01,14,CENTRO ORIENTE,597.73,584.5,22.31,-9.07
2020-09-01,15,CENTRO ORIENTE,595.76,582,22.57,-8.81
2020-09-01,16,CENTRO ORIENTE,606.65,592.39,23.2,-8.95
2020-09-01,17,CENTRO ORIENTE,619.76,606.1,22.69,-9.03
2020-09-01,18,CENTRO ORIENTE,611.6,597.51,22.79,-8.69
2020-09-01,19,CENTRO ORIENTE,596.75,583.41,22.5,-9.16
2020-09-01,20,CENTRO ORIENTE,591.57,599.06,25.32,-32.8
2020-09-01,21,CENTRO ORIENTE,614.77,617.8,26.91,-29.94
2020-09-01,22,CENTRO ORIENTE,619.34,628.64,26.48,-35.78
2020-09-01,23,CENTRO ORIENTE,613.08,623.8,24.64,-35.36
2020-09-01,24,CENTRO ORIENTE,603.39,614.04,22.34,-32.99
2020-09-01,1,CENTRO SUR,812.13,616.06,36.22,159.86
2020-09-01,2,CENTRO SUR,825.07,608.75,34.07,182.26
2020-09-01,3,CENTRO SUR,797.63,593.1,34.93,169.61
2020-09-01,4,CENTRO SUR,748.14,596.45,34.39,117.3
2020-09-01,5,CENTRO SUR,715.86,598.4,34.16,83.3
2020-09-01,6,CENTRO SUR,711.62,595.35,34.88,81.4
2020-09-01,7,CENTRO SUR,828.5,596.83,36.23,195.44
2020-09-01,8,CENTRO SUR,848.37,573.41,29.84,245.13
2020-09-01,9,CENTRO SUR,851.52,576.71,28.22,246.59
2020-09-01,10,CENTRO SUR,859.75,585.35,33.31,241.08
2020-09-01,11,CENTRO SUR,850.2,575.6,33.09,241.52
2020-09-01,12,CENTRO SUR,847.15,577.22,30.58,239.35
2020-09-01,13,CENTRO SUR,845.92,584.21,29.98,231.74
2020-09-01,14,CENTRO SUR,856.61,584.5,28.45,243.66
2020-09-01,15,CENTRO SUR,857.19,582,29.32,245.87
2020-09-01,16,CENTRO SUR,867.1,592.39,28.51,246.19
2020-09-01,17,CENTRO SUR,874.27,606.1,27.88,240.28
2020-09-01,18,CENTRO SUR,860.54,597.51,28.56,234.48
2020-09-01,19,CENTRO SUR,858.09,583.41,27.87,246.82
2020-09-01,20,CENTRO SUR,828.94,599.06,36.43,193.46
2020-09-01,21,CENTRO SUR,830.75,617.8,37.6,175.36
2020-09-01,22,CENTRO SUR,871.9,628.64,32.76,210.49
2020-09-01,23,CENTRO SUR,863.01,623.8,30.59,208.62
2020-09-01,24,CENTRO SUR,838.48,614.04,29.29,195.15
2020-09-01,1,CHETUMAL,1172.89,616.06,168.76,388.06
2020-09-01,2,CHETUMAL,1222.5,608.75,171,442.76
2020-09-01,3,CHETUMAL,1167.98,593.1,163.37,411.52
2020-09-01,4,CHETUMAL,1038.27,596.45,157.58,284.25
2020-09-01,5,CHETUMAL,955.66,598.4,154.38,202.88
2020-09-01,6,CHETUMAL,939.76,595.35,146.94,197.48
2020-09-01,7,CHETUMAL,1214.94,596.83,142.75,475.36
2020-09-01,8,CHETUMAL,1238.18,573.41,116.43,548.35
2020-09-01,9,CHETUMAL,1244.18,576.71,114.64,552.83
2020-09-01,10,CHETUMAL,1252.12,585.35,120.95,545.81
2020-09-01,11,CHETUMAL,1243.15,575.6,119.41,548.14
2020-09-01,12,CHETUMAL,1240.99,577.22,121.49,542.28
2020-09-01,13,CHETUMAL,1230.5,584.21,120.63,525.66
2020-09-01,14,CHETUMAL,1256.58,584.5,121.53,550.56
2020-09-01,15,CHETUMAL,1244.68,582,113.99,548.69
2020-09-01,16,CHETUMAL,1255.96,592.39,112.61,550.96
2020-09-01,17,CHETUMAL,1261.69,606.1,118.78,536.81
2020-09-01,18,CHETUMAL,1232.61,597.51,112.25,522.86
2020-09-01,19,CHETUMAL,1239.93,583.41,107.74,548.79
2020-09-01,20,CHETUMAL,1191.75,599.06,122.09,470.6
2020-09-01,21,CHETUMAL,1167.07,617.8,122.03,427.24
2020-09-01,22,CHETUMAL,2013.57,628.64,136.41,1248.51
2020-09-01,23,CHETUMAL,2107,623.8,145.85,1337.35
2020-09-01,24,CHETUMAL,2005.69,614.04,154.27,1237.38
2020-09-01,1,CHIHUAHUA,665.61,616.06,2.82,46.72
2020-09-01,2,CHIHUAHUA,647.1,608.75,-14.95,53.31
2020-09-01,3,CHIHUAHUA,621.99,593.1,-20.66,49.55
2020-09-01,4,CHIHUAHUA,604.68,596.45,-26,34.22
2020-09-01,5,CHIHUAHUA,590.36,598.4,-32.47,24.43
2020-09-01,6,CHIHUAHUA,582.86,595.35,-36.27,23.78
